Site,Date,chloride,Cond,Volume,Receiving,address,location,NaCl,estimated_cl,year,latitude,longitude
9 E Wilson St,2003-07-14T00:00:00Z,1366,4780,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2003,43.07294002747637,-89.38053276415015
9201 Waterside St,2018-08-28T00:00:00Z,93.656,710,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2018,43.076126,-89.54465
9201 Waterside St,2013-07-31T00:00:00Z,98.6302,727,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2013,43.076126,-89.54465
9201 Waterside St,2014-08-13T00:00:00Z,99.21540000000002,729,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2014,43.076126,-89.54465
9201 Waterside St,2016-08-10T00:00:00Z,113.26020000000003,777,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2016,43.076126,-89.54465
9201 Waterside St,2011-07-08T00:00:00Z,113.84540000000001,779,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2011,43.076126,-89.54465
9201 Waterside St,2017-08-02T00:00:00Z,120.86780000000002,803,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2017,43.076126,-89.54465
9201 Waterside St,2009-07-01T00:00:00Z,148.0796,896,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2009,43.076126,-89.54465
9201 Waterside St,2015-08-27T00:00:00Z,196.066,1060,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2015,43.076126,-89.54465
9201 Waterside St,2010-07-09T00:00:00Z,254.58600000000004,1260,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,y,2010,43.076126,-89.54465
9201 Waterside St,2004-06-02T00:00:00Z,118.8,596,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,NA,2004,43.076126,-89.54465
9201 Waterside St,2012-06-20T00:00:00Z,343,1450,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,NA,2012,43.076126,-89.54465
9201 Waterside St,2008-07-08T00:00:00Z,440,1646,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,NA,2008,43.076126,-89.54465
9201 Waterside St,2007-07-06T00:00:00Z,485,1825,94635.2946,Mendota,"9201 Waterside St Madison, WI",outdoor,NA,NA,2007,43.076126,-89.54465
9328 Silverstone Ln,2012-08-07T00:00:00Z,229,986,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2012,43.030638,-89.547916
9328 Silverstone Ln,2014-08-06T00:00:00Z,454,2360,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2014,43.030638,-89.547916
9328 Silverstone Ln,2016-08-16T00:00:00Z,482,2390,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2016,43.030638,-89.547916
9328 Silverstone Ln,2017-08-02T00:00:00Z,556,2680,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2017,43.030638,-89.547916
9328 Silverstone Ln,2013-08-07T00:00:00Z,584,2780,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2013,43.030638,-89.547916
9328 Silverstone Ln,2018-08-30T00:00:00Z,844,3550,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2018,43.030638,-89.547916
9328 Silverstone Ln,2015-08-25T00:00:00Z,986,4660,NA,Mendota,"9328 Silverstone Ln Madison, WI",outdoor,NA,NA,2015,43.030638,-89.547916
9603 Paragon St,2018-08-28T00:00:00Z,1570,5320,NA,Mendota,"9603 Paragon St Madison, WI",outdoor,NA,NA,2018,43.064658,-89.553901
98 Grand Canyon Dr,2007-06-26T00:00:00Z,162.7,889,283905.8838,Spring Harbor,"98 Grand Canyon Dr Madison, WI",outdoor,NA,NA,2007,43.062344,-89.49664
98 Grand Canyon Dr,2010-07-21T00:00:00Z,331,1350,283905.8838,Spring Harbor,"98 Grand Canyon Dr Madison, WI",outdoor,NA,NA,2010,43.062344,-89.49664
98 Grand Canyon Dr,2015-08-25T00:00:00Z,389,1570,283905.8838,Spring Harbor,"98 Grand Canyon Dr Madison, WI",outdoor,NA,NA,2015,43.062344,-89.49664
98 Grand Canyon Dr,2017-08-16T00:00:00Z,716,2790,283905.8838,Spring Harbor,"98 Grand Canyon Dr Madison, WI",outdoor,NA,NA,2017,43.062344,-89.49664
