lakeid,year4,daynum,sampledate,depth,cl,so4,ca,mg,na,k,fe,mn,cond
TR,1993,81,1993-03-22,23.00,,,,,,,,,
TR,1993,81,1993-03-22,25.00,,,,,,,,,
TR,1993,81,1993-03-22,27.00,,,,,,,,,
TR,1993,81,1993-03-22,29.00,,,,,,,,,
TR,1993,81,1993-03-22,31.00,,,,,,,0.06,1.06,
TR,1993,130,1993-05-10,0.00,1.66,3.04,12.29,3.17,1.66,0.68,0.00,0.00,96
TR,1993,130,1993-05-10,2.00,,,,,,,,,
TR,1993,130,1993-05-10,4.00,,,,,,,,,
TR,1993,130,1993-05-10,6.00,,,,,,,,,
TR,1993,130,1993-05-10,8.00,,,,,,,,,
TR,1993,130,1993-05-10,10.00,1.77,3.08,12.24,3.26,1.65,0.67,0.00,0.02,98
TR,1993,130,1993-05-10,12.00,,,,,,,,,
TR,1993,130,1993-05-10,14.00,,,,,,,,,
TR,1993,130,1993-05-10,16.00,,,,,,,,,
TR,1993,130,1993-05-10,18.00,,,,,,,,,
TR,1993,130,1993-05-10,20.00,1.64,3.03,12.29,3.14,1.67,0.68,0.00,0.00,97
TR,1993,130,1993-05-10,22.00,,,,,,,,,
TR,1993,130,1993-05-10,24.00,,,,,,,,,
TR,1993,130,1993-05-10,26.00,,,,,,,,,
TR,1993,130,1993-05-10,28.00,,,,,,,,,
TR,1993,130,1993-05-10,30.00,,,,,,,,,
TR,1993,130,1993-05-10,32.00,1.71,3.05,12.19,3.24,1.65,0.67,0.00,0.04,97
TR,1993,137,1993-05-17,1.00,,,,,,,,,
TR,1993,137,1993-05-17,3.00,,,,,,,,,
TR,1993,137,1993-05-17,4.00,,,,,,,,,
TR,1993,137,1993-05-17,6.00,,,,,,,,,
TR,1993,137,1993-05-17,8.00,,,,,,,,,
TR,1993,137,1993-05-17,10.00,,,,,,,,,
TR,1993,137,1993-05-17,12.00,,,,,,,,,
TR,1993,137,1993-05-17,14.00,,,,,,,,,
TR,1993,137,1993-05-17,16.00,,,,,,,,,
TR,1993,137,1993-05-17,18.00,,,,,,,,,
TR,1993,137,1993-05-17,20.00,,,,,,,,,
TR,1993,137,1993-05-17,22.00,,,,,,,,,
TR,1993,137,1993-05-17,24.00,,,,,,,,,
TR,1993,137,1993-05-17,26.00,,,,,,,,,
TR,1993,137,1993-05-17,28.00,,,,,,,,,
TR,1993,137,1993-05-17,30.00,,,,,,,,,
TR,1993,137,1993-05-17,32.00,,,,,,,,,
TR,1993,152,1993-06-01,1.00,,,,,,,,,
TR,1993,152,1993-06-01,3.00,,,,,,,,,
TR,1993,152,1993-06-01,5.00,,,,,,,,,
TR,1993,152,1993-06-01,7.00,,,,,,,,,
TR,1993,152,1993-06-01,9.00,,,,,,,,,
TR,1993,152,1993-06-01,11.00,,,,,,,,,
TR,1993,152,1993-06-01,13.00,,,,,,,,,
TR,1993,152,1993-06-01,15.00,,,,,,,,,
TR,1993,152,1993-06-01,17.00,,,,,,,,,
TR,1993,152,1993-06-01,19.00,,,,,,,,,
TR,1993,152,1993-06-01,20.00,,,,,,,0.00,0.00,
TR,1993,152,1993-06-01,22.00,,,,,,,,,
TR,1993,152,1993-06-01,24.00,,,,,,,,,
TR,1993,152,1993-06-01,26.00,,,,,,,,,
TR,1993,152,1993-06-01,28.00,,,,,,,,,
TR,1993,152,1993-06-01,30.00,,,,,,,,,
TR,1993,152,1993-06-01,32.00,,,,,,,,,
TR,1993,168,1993-06-17,1.00,,,,,,,,,
TR,1993,168,1993-06-17,3.00,,,,,,,,,
TR,1993,168,1993-06-17,5.00,,,,,,,,,
TR,1993,168,1993-06-17,7.00,,,,,,,,,
TR,1993,168,1993-06-17,9.00,,,,,,,,,
TR,1993,168,1993-06-17,11.00,,,,,,,,,
TR,1993,168,1993-06-17,13.00,,,,,,,,,
TR,1993,168,1993-06-17,15.00,,,,,,,,,
TR,1993,168,1993-06-17,16.00,,,,,,,,,
TR,1993,168,1993-06-17,18.00,,,,,,,,,
TR,1993,168,1993-06-17,20.00,,,,,,,,,
TR,1993,168,1993-06-17,22.00,,,,,,,,,
TR,1993,168,1993-06-17,24.00,,,,,,,,,
TR,1993,168,1993-06-17,26.00,,,,,,,,,
TR,1993,168,1993-06-17,28.00,,,,,,,,,
TR,1993,168,1993-06-17,30.00,,,,,,,,,
TR,1993,168,1993-06-17,32.00,,,,,,,,,
TR,1993,180,1993-06-29,1.00,,,,,,,,,
TR,1993,180,1993-06-29,3.00,,,,,,,,,
TR,1993,180,1993-06-29,5.00,,,,,,,,,
TR,1993,180,1993-06-29,7.00,,,,,,,,,
TR,1993,180,1993-06-29,9.00,,,,,,,,,
TR,1993,180,1993-06-29,11.00,,,,,,,,,
TR,1993,180,1993-06-29,13.00,,,,,,,,,
TR,1993,180,1993-06-29,15.00,,,,,,,0.00,0.00,
TR,1993,180,1993-06-29,17.00,,,,,,,,,
TR,1993,180,1993-06-29,19.00,,,,,,,,,
TR,1993,180,1993-06-29,20.00,,,,,,,0.00,0.00,
TR,1993,180,1993-06-29,22.00,,,,,,,,,
TR,1993,180,1993-06-29,24.00,,,,,,,,,
TR,1993,180,1993-06-29,26.00,,,,,,,,,
TR,1993,180,1993-06-29,28.00,,,,,,,,,
TR,1993,180,1993-06-29,30.00,,,,,,,,,
TR,1993,180,1993-06-29,32.00,,,,,,,0.00,0.00,
TR,1993,194,1993-07-13,1.00,,,,,,,,,
TR,1993,194,1993-07-13,3.00,,,,,,,,,
TR,1993,194,1993-07-13,5.00,,,,,,,,,
TR,1993,194,1993-07-13,7.00,,,,,,,,,
TR,1993,194,1993-07-13,9.00,,,,,,,,,
TR,1993,194,1993-07-13,10.00,,,,,,,,,
TR,1993,194,1993-07-13,12.00,,,,,,,,,
TR,1993,194,1993-07-13,14.00,,,,,,,,,
TR,1993,194,1993-07-13,16.00,,,,,,,,,
TR,1993,194,1993-07-13,18.00,,,,,,,,,
TR,1993,194,1993-07-13,20.00,,,,,,,,,
TR,1993,194,1993-07-13,22.00,,,,,,,,,
TR,1993,194,1993-07-13,24.00,,,,,,,,,
TR,1993,194,1993-07-13,26.00,,,,,,,,,
TR,1993,194,1993-07-13,28.00,,,,,,,,,
TR,1993,194,1993-07-13,30.00,,,,,,,,,
TR,1993,194,1993-07-13,32.00,,,,,,,,,
TR,1993,208,1993-07-27,1.00,,,,,,,,,
TR,1993,208,1993-07-27,3.00,,,,,,,,,
TR,1993,208,1993-07-27,5.00,,,,,,,,,
TR,1993,208,1993-07-27,7.00,,,,,,,,,
TR,1993,208,1993-07-27,8.00,,,,,,,,,
TR,1993,208,1993-07-27,10.00,,,,,,,0.00,0.00,
TR,1993,208,1993-07-27,12.00,,,,,,,,,
TR,1993,208,1993-07-27,14.00,,,,,,,,,
TR,1993,208,1993-07-27,15.00,,,,,,,0.00,0.00,
TR,1993,208,1993-07-27,17.00,,,,,,,,,
TR,1993,208,1993-07-27,19.00,,,,,,,,,
TR,1993,208,1993-07-27,21.00,,,,,,,,,
TR,1993,208,1993-07-27,23.00,,,,,,,,,
TR,1993,208,1993-07-27,25.00,,,,,,,,,
TR,1993,208,1993-07-27,27.00,,,,,,,,,
TR,1993,208,1993-07-27,29.00,,,,,,,,,
TR,1993,208,1993-07-27,31.00,,,,,,,,,
TR,1993,222,1993-08-10,0.00,,,,,,,,,
TR,1993,222,1993-08-10,2.00,,,,,,,,,
TR,1993,222,1993-08-10,4.00,,,,,,,,,
TR,1993,222,1993-08-10,5.00,,,,,,,,,
TR,1993,222,1993-08-10,7.00,,,,,,,,,
TR,1993,222,1993-08-10,9.00,,,,,,,,,
TR,1993,222,1993-08-10,11.00,,,,,,,,,
TR,1993,222,1993-08-10,13.00,,,,,,,,,
TR,1993,222,1993-08-10,15.00,,,,,,,,,
TR,1993,222,1993-08-10,17.00,,,,,,,,,
TR,1993,222,1993-08-10,19.00,,,,,,,,,
TR,1993,222,1993-08-10,21.00,,,,,,,,,
TR,1993,222,1993-08-10,23.00,,,,,,,,,
TR,1993,222,1993-08-10,25.00,,,,,,,,,
TR,1993,222,1993-08-10,27.00,,,,,,,,,
TR,1993,222,1993-08-10,29.00,,,,,,,,,
TR,1993,222,1993-08-10,31.00,,,,,,,,,
TR,1993,237,1993-08-25,0.00,1.68,3.02,12.02,3.06,1.75,0.74,0.00,0.00,93
TR,1993,237,1993-08-25,2.00,,,,,,,,,
TR,1993,237,1993-08-25,4.00,,,,,,,,,
TR,1993,237,1993-08-25,6.00,,,,,,,,,
TR,1993,237,1993-08-25,8.00,,,,,,,,,
TR,1993,237,1993-08-25,10.00,1.79,3.23,11.98,3.08,1.73,0.72,0.00,0.00,93
TR,1993,237,1993-08-25,12.00,,,,,,,,,
TR,1993,237,1993-08-25,14.00,,,,,,,,,
TR,1993,237,1993-08-25,16.00,,,,,,,,,
TR,1993,237,1993-08-25,18.00,,,,,,,,,
TR,1993,237,1993-08-25,20.00,1.77,3.02,12.29,3.08,1.72,0.76,0.00,0.04,95
TR,1993,237,1993-08-25,21.00,,,,,,,,,
TR,1993,237,1993-08-25,23.00,,,,,,,,,
TR,1993,237,1993-08-25,25.00,,,,,,,,,
TR,1993,237,1993-08-25,27.00,,,,,,,,,
TR,1993,237,1993-08-25,29.00,,,,,,,,,
TR,1993,237,1993-08-25,31.00,,,,,,,,,
TR,1993,250,1993-09-07,0.00,,,,,,,,,
TR,1993,250,1993-09-07,2.00,,,,,,,,,
TR,1993,250,1993-09-07,4.00,,,,,,,,,
TR,1993,250,1993-09-07,6.00,,,,,,,,,
TR,1993,250,1993-09-07,8.00,,,,,,,,,
TR,1993,250,1993-09-07,10.00,,,,,,,,,
TR,1993,250,1993-09-07,12.00,,,,,,,,,
TR,1993,250,1993-09-07,14.00,,,,,,,,,
TR,1993,250,1993-09-07,16.00,,,,,,,,,
TR,1993,250,1993-09-07,18.00,,,,,,,,,
TR,1993,250,1993-09-07,20.00,,,,,,,,,
TR,1993,250,1993-09-07,22.00,,,,,,,,,
TR,1993,250,1993-09-07,24.00,,,,,,,,,
TR,1993,250,1993-09-07,26.00,,,,,,,,,
TR,1993,250,1993-09-07,28.00,,,,,,,,,
TR,1993,250,1993-09-07,30.00,,,,,,,,,
TR,1993,250,1993-09-07,32.00,,,,,,,,,
TR,1993,263,1993-09-20,1.00,,,,,,,,,
TR,1993,263,1993-09-20,3.00,,,,,,,,,
TR,1993,263,1993-09-20,5.00,,,,,,,,,
TR,1993,263,1993-09-20,7.00,,,,,,,,,
TR,1993,263,1993-09-20,9.00,,,,,,,,,
TR,1993,263,1993-09-20,11.00,,,,,,,,,
TR,1993,263,1993-09-20,13.00,,,,,,,,,
TR,1993,263,1993-09-20,15.00,,,,,,,0.12,0.04,
TR,1993,263,1993-09-20,17.00,,,,,,,,,
TR,1993,263,1993-09-20,19.00,,,,,,,,,
TR,1993,263,1993-09-20,21.00,,,,,,,,,
TR,1993,263,1993-09-20,23.00,,,,,,,,,
TR,1993,263,1993-09-20,25.00,,,,,,,,,
TR,1993,263,1993-09-20,27.00,,,,,,,0.00,0.11,
TR,1993,263,1993-09-20,29.00,,,,,,,,,
TR,1993,263,1993-09-20,31.00,,,,,,,,,
TR,1993,263,1993-09-20,32.00,,,,,,,0.00,0.84,
TR,1993,278,1993-10-05,1.00,,,,,,,,,
TR,1993,278,1993-10-05,3.00,,,,,,,,,
TR,1993,278,1993-10-05,5.00,,,,,,,,,
TR,1993,278,1993-10-05,7.00,,,,,,,,,
TR,1993,278,1993-10-05,9.00,,,,,,,,,
TR,1993,278,1993-10-05,10.00,,,,,,,,,
TR,1993,278,1993-10-05,12.00,,,,,,,,,
TR,1993,278,1993-10-05,14.00,,,,,,,,,
TR,1993,278,1993-10-05,16.00,,,,,,,,,
TR,1993,278,1993-10-05,18.00,,,,,,,,,
TR,1993,278,1993-10-05,20.00,,,,,,,,,
TR,1993,278,1993-10-05,22.00,,,,,,,,,
TR,1993,278,1993-10-05,24.00,,,,,,,,,
TR,1993,278,1993-10-05,26.00,,,,,,,,,
TR,1993,278,1993-10-05,28.00,,,,,,,,,
TR,1993,278,1993-10-05,30.00,,,,,,,,,
TR,1993,278,1993-10-05,32.00,,,,,,,,,
TR,1993,291,1993-10-18,1.00,,,,,,,,,
TR,1993,291,1993-10-18,3.00,,,,,,,,,
TR,1993,291,1993-10-18,5.00,,,,,,,,,
TR,1993,291,1993-10-18,7.00,,,,,,,,,
TR,1993,291,1993-10-18,9.00,,,,,,,,,
TR,1993,291,1993-10-18,11.00,,,,,,,,,
TR,1993,291,1993-10-18,13.00,,,,,,,,,
TR,1993,291,1993-10-18,15.00,,,,,,,0.08,0.04,
TR,1993,291,1993-10-18,17.00,,,,,,,,,
TR,1993,291,1993-10-18,19.00,,,,,,,,,
TR,1993,291,1993-10-18,21.00,,,,,,,,,
TR,1993,291,1993-10-18,23.00,,,,,,,,,
TR,1993,291,1993-10-18,25.00,,,,,,,,,
TR,1993,291,1993-10-18,27.00,,,,,,,,,
TR,1993,291,1993-10-18,29.00,,,,,,,,,
TR,1993,291,1993-10-18,31.00,,,,,,,,,
TR,1993,291,1993-10-18,32.00,,,,,,,0.00,0.39,
TR,1993,312,1993-11-08,1.00,,,,,,,,,
TR,1993,312,1993-11-08,3.00,,,,,,,,,
TR,1993,312,1993-11-08,5.00,,,,,,,,,
TR,1993,312,1993-11-08,7.00,,,,,,,,,
TR,1993,312,1993-11-08,9.00,,,,,,,,,
TR,1993,312,1993-11-08,11.00,,,,,,,,,
TR,1993,312,1993-11-08,13.00,,,,,,,,,
TR,1993,312,1993-11-08,15.00,,,,,,,,,
TR,1993,312,1993-11-08,17.00,,,,,,,,,
TR,1993,312,1993-11-08,19.00,,,,,,,,,
TR,1993,312,1993-11-08,21.00,,,,,,,,,
TR,1993,312,1993-11-08,23.00,,,,,,,,,
TR,1993,312,1993-11-08,25.00,,,,,,,,,
TR,1993,312,1993-11-08,27.00,,,,,,,,,
TR,1993,312,1993-11-08,29.00,,,,,,,,,
TR,1993,312,1993-11-08,31.00,,,,,,,,,
TR,1993,312,1993-11-08,32.00,1.66,2.87,12.24,3.13,1.75,0.77,0.00,0.00,96
TR,1994,27,1994-01-27,0.00,,,,,,,0.00,0.00,
TR,1994,27,1994-01-27,2.00,,,,,,,,,
TR,1994,27,1994-01-27,4.00,,,,,,,,,
TR,1994,27,1994-01-27,6.00,,,,,,,,,
TR,1994,27,1994-01-27,8.00,,,,,,,,,
TR,1994,27,1994-01-27,10.00,,,,,,,0.00,0.00,
TR,1994,27,1994-01-27,12.00,,,,,,,,,
TR,1994,27,1994-01-27,14.00,,,,,,,,,
TR,1994,27,1994-01-27,16.00,,,,,,,,,
TR,1994,27,1994-01-27,18.00,,,,,,,,,
TR,1994,27,1994-01-27,20.00,,,,,,,0.00,0.00,
TR,1994,27,1994-01-27,22.00,,,,,,,,,
TR,1994,27,1994-01-27,24.00,,,,,,,,,
TR,1994,27,1994-01-27,26.00,,,,,,,,,
TR,1994,27,1994-01-27,28.00,,,,,,,,,
TR,1994,27,1994-01-27,30.00,,,,,,,,,
TR,1994,27,1994-01-27,32.00,,,,,,,0.11,0.83,
TR,1994,54,1994-02-23,1.00,,,,,,,,,
TR,1994,54,1994-02-23,3.00,,,,,,,,,
TR,1994,54,1994-02-23,5.00,,,,,,,,,
TR,1994,54,1994-02-23,7.00,,,,,,,,,
TR,1994,54,1994-02-23,9.00,,,,,,,,,
TR,1994,54,1994-02-23,10.00,1.81,3.01,12.32,3.16,1.85,0.76,0.00,0.01,97
TR,1994,54,1994-02-23,12.00,,,,,,,,,
TR,1994,54,1994-02-23,14.00,,,,,,,,,
TR,1994,54,1994-02-23,16.00,,,,,,,,,
TR,1994,54,1994-02-23,18.00,,,,,,,,,
TR,1994,54,1994-02-23,20.00,1.72,3.03,12.45,3.17,1.83,0.75,0.00,0.01,97
TR,1994,54,1994-02-23,22.00,,,,,,,,,
TR,1994,54,1994-02-23,24.00,,,,,,,,,
TR,1994,54,1994-02-23,26.00,,,,,,,,,
TR,1994,54,1994-02-23,28.00,,,,,,,,,
TR,1994,54,1994-02-23,30.00,,,,,,,,,
TR,1994,54,1994-02-23,32.00,1.79,2.74,11.95,3.10,1.80,0.78,0.09,0.97,99
