STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-07-27,0,0,0,74,87,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-07-28,0,0,0,77,86,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-07-29,1.42,0,0,79,84,69
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-07-30,0,0,0,76,86,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-07-31,0,0,0,75,82,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-01,0,0,0,73,86,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-02,0,0,0,80,90,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-03,0,0,0,74,80,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-04,0,0,0,69,79,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-05,0,0,0,69,82,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-06,0,0,0,68,81,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-07,0.36,0,0,72,78,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-08,0,0,0,68,72,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-09,0,0,0,70,81,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-10,0.01,0,0,75,83,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-11,0,0,0,70,81,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-12,0,0,0,69,82,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-13,0,0,0,74,84,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-14,0,0,0,79,92,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-15,0,0,0,80,91,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-16,0,0,0,80,88,73
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-17,0.34,0,0,77,86,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-18,1.52,0,0,72,80,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-19,0.01,0,0,65,70,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-20,0.02,0,0,62,71,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-21,0,0,0,65,81,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-22,0,0,0,72,80,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-23,0.04,0,0,68,71,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-24,0,0,0,61,66,54
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-25,0,0,0,60,68,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-26,0,0,0,61,71,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-27,0,0,0,63,75,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-28,0.93,0,0,64,67,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-29,0.87,0,0,64,69,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-30,0,0,0,67,74,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-08-31,0,0,0,69,83,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-01,0,0,0,77,88,69
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-02,0,0,0,79,85,69
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-03,0,0,0,79,88,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-04,0,0,0,74,84,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-05,0,0,0,75,85,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-06,0,0,0,79,90,71
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-07,0.53,0,0,78,81,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-08,0.44,0,0,73,76,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-09,0,0,0,68,77,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-10,0.31,0,0,67,76,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-11,0,0,0,60,66,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-12,0,0,0,55,66,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-13,0,0,0,56,70,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-14,0,0,0,65,80,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-15,0,0,0,74,83,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-16,0,0,0,72,83,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-17,2.15,0,0,73,81,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-18,0.48,0,0,69,74,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-19,0.05,0,0,62,68,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-20,0,0,0,57,70,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-21,0,0,0,61,74,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-22,0,0,0,65,78,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-23,0,0,0,65,80,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-24,0,0,0,64,77,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-25,0,0,0,64,78,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-26,0,0,0,64,77,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-27,0,0,0,63,74,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-28,0,0,0,68,78,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-29,2.03,0,0,62,66,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-09-30,0,0,0,50,62,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-01,0,0,0,50,61,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-02,0,0,0,50,61,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-03,0,0,0,48,56,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-04,0,0,0,50,54,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-05,0,0,0,54,62,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-06,0,0,0,58,70,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-07,0,0,0,58,69,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-08,0,0,0,58,73,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-09,0,0,0,57,61,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-10,0,0,0,50,63,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-11,0,0,0,63,78,54
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-12,0,0,0,65,70,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-13,0,0,0,51,59,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-14,0,0,0,48,63,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-15,0,0,0,56,65,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-16,0,0,0,45,50,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-17,0,0,0,39,52,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-18,0,0,0,40,58,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-19,0,0,0,56,72,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-20,0,0,0,64,72,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-21,0,0,0,62,70,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-22,0,0,0,53,65,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-23,0.36,0,0,50,61,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-24,0.73,0,0,57,64,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-25,0,0,0,47,60,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-26,0,0,0,47,60,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-27,0.8,0,0,51,58,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-28,0.45,0,0,49,52,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-29,0,0,0,40,45,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-30,0,0,0,42,50,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-10-31,0.39,0,0,47,50,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-01,0,0,0,51,62,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-02,0,0,0,57,72,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-03,0,0,0,58,72,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-04,0,0,0,59,70,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-05,0.57,0,0,62,69,57
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-06,0,0,0,51,57,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-07,0,0,0,42,48,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-08,0,0,0,39,53,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-09,0,0,0,42,53,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-10,0,0,0,37,55,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-11,0.36,0,0,48,60,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-12,0.08,0,0,47,52,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-13,0,0,0,40,43,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-14,0,0,0,36,52,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-15,0,0,0,51,61,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-16,0,0,0,52,55,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-17,1.24,0,0,50,59,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-18,0.13,0,0,56,60,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-19,0.02,0,0,41,44,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-20,0.14,1.8,0,34,38,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-21,0.24,2.3,3.1,28,30,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-22,0,0,3.1,18,25,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-23,0,0,3.1,29,40,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-24,0,0,2,32,41,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-25,0.03,0,1.2,38,46,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-26,1.19,0,0,48,55,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-27,0.21,0,0,35,36,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-28,0,0,0,27,33,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-29,0,0,0,26,37,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-11-30,0.54,0,0,35,40,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-01,0.06,0,0,38,40,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-02,0.1,1,0,32,33,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-03,0,0,0,33,38,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-04,0,0,0,37,49,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-05,0,0,0,37,44,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-06,0,0,0,35,38,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-07,0,0,0,36,40,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-08,0,0,0,38,44,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-09,0,0,0,42,49,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-10,0,0,0,46,56,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-11,0,0,0,41,44,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-12,0.01,0,0,41,44,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-13,1.45,0,0,49,60,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-14,0.46,0,0,54,59,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-15,0,0,0,38,39,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-16,0.02,0,0,40,50,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-17,0,0,0,31,33,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-18,0.01,0.3,0,24,26,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-19,0,0,0,19,27,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-20,0.01,0,0,33,47,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-21,0.13,0,0,41,42,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-22,0,0,0,34,37,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-23,0.37,0,0,43,55,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-24,0.01,0.1,0,38,36,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-25,0,0,0,31,32,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-26,0.08,0,0,33,38,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-27,0,0,0,33,36,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-28,0.59,5.6,0,27,28,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-29,0.03,0.4,3.9,25,29,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-30,0,0,3.1,26,29,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-12-31,0,0,2,25,26,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-01,0,0,2,21,28,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-02,0,0,2,24,32,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-03,0,0,2,25,27,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-04,0,0,2,24,26,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-05,0,0,2,20,29,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-06,0,0,2,28,32,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-07,0.13,0.1,2,33,35,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-08,0.37,0,2,35,38,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-09,0.02,0.2,1.2,32,34,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-10,0,0,1.2,10,14,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-11,0.04,1.5,1.2,-1,10,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-12,0,0,2,6,10,-2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-13,0,0.3,2,4,21,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-14,0,0,2,23,35,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-15,0,0,1.2,31,34,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-16,0,0,1.2,22,28,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-17,0,0,1.2,-2,1,-8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-18,0,0,1.2,-5,3,-9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-19,0,0,1.2,1,13,-6
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-20,0,0,1.2,14,22,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-21,0,0,1.2,18,23,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-22,0,0.1,1.2,22,25,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-23,0,0,1.2,25,31,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-24,0,0,1.2,25,27,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-25,0.28,2.8,1.2,27,34,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-26,0.11,1.8,5.9,28,30,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-27,0,0,5.9,25,35,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-28,0.01,0.1,5.1,33,38,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-29,0,0,3.9,20,32,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-30,0.01,0,3.9,33,42,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-01-31,0.01,0,3.1,36,38,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-01,0,0,2,32,42,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-02,0.29,2,2,30,34,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-03,0.09,1,3.1,32,33,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-04,0,0.1,3.9,21,28,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-05,0,0,3.1,26,30,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-06,0,0,3.1,28,32,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-07,0,0,3.1,35,41,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-08,0.01,0.2,3.1,28,33,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-09,0.01,0.4,3.1,14,16,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-10,0,0,3.1,10,14,3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-11,0,0,3.1,8,19,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-12,0,0,3.1,15,18,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-13,0,0,3.1,4,12,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-14,0.06,1.6,3.1,9,17,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-15,0.01,0.2,3.9,18,25,15
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-16,0.03,0.5,3.9,26,32,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-17,0,0,3.9,23,27,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-18,0,0,3.9,24,40,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-19,0,0,2,41,51,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-20,0,0,1.2,44,49,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-21,0,0,0,35,38,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-22,0,0,0,32,38,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-23,0,0,0,34,42,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-24,0,0,0,35,37,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-25,0,0,0,33,35,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-26,0,0,0,30,33,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-27,0,0,0,38,57,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-28,0.02,0,0,49,58,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-02-29,0,0.1,0,35,46,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-01,0.18,2.6,1.2,22,25,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-02,0,0,2,15,27,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-03,0,0,2,25,31,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-04,0.1,0.9,2,24,37,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-05,0,0,1.2,34,38,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-06,0.06,0,0,38,49,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-07,0,0,0,51,63,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-08,0.01,0,0,58,68,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-09,0.13,0,0,57,61,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-10,0,0,0,45,53,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-11,0,0,0,41,59,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-12,0.02,0,0,48,60,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-13,0.28,0,0,48,51,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-14,0,0,0,46,57,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-15,0.81,0,0,47,52,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-16,0.52,0,0,47,53,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-17,0,0,0,45,53,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-18,0,0,0,39,40,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-19,0,0,0,36,43,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-20,0,0,0,36,45,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-21,0,0,0,36,48,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-22,0,0,0,46,56,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-23,0.37,0,0,36,37,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-24,0.46,0.5,0,32,32,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-25,0,0,1.2,29,47,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-26,0,0,0,41,53,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-27,0.13,0,0,42,45,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-28,0,0,0,44,56,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-29,0,0,0,44,61,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-30,0.63,0,0,48,51,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-03-31,0.26,0,0,46,49,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-01,0,0,0,40,50,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-02,0.11,2.4,1.2,33,36,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-03,0,0,0,41,73,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-04,0,0,0,35,37,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-05,0.02,0,0,32,42,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-06,0.58,0,0,42,48,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-07,0,0,0,37,40,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-08,0.09,1.8,0,35,40,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-09,0,0,1.2,27,38,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-10,0.03,0,0,38,48,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-11,0,0,0,44,49,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-12,0,0,0,37,49,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2016-04-13,0,0,0,43,50,38
